Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
36684533,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
36694446,25,false,Rx,0,8,0,0,0,0,0,0,1,17
36704336,25,false,Rx,0,8,0,0,0,0,0,0,2,30
36714639,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
36724473,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
36734740,25,false,Rx,0,8,0,0,0,0,0,0,5,63
36744558,25,false,Rx,0,8,0,0,0,0,0,0,6,44
36754513,25,false,Rx,0,8,0,0,0,0,0,0,7,59
36764469,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
36774339,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
36784639,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
36794477,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
36804436,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
36814376,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
36824333,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
36834356,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
36844357,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
36854680,25,false,Rx,0,8,0,0,0,0,0,0,1,17
36864457,25,false,Rx,0,8,0,0,0,0,0,0,2,30
36874457,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
36884342,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
36894357,25,false,Rx,0,8,0,0,0,0,0,0,5,63
36904618,25,false,Rx,0,8,0,0,0,0,0,0,6,44
36914376,25,false,Rx,0,8,0,0,0,0,0,0,7,59
36924323,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
36934460,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
36944417,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
36954345,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
36964357,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
36974599,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
36984330,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
36994373,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
37004336,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
37014699,25,false,Rx,0,8,0,0,0,0,0,0,1,17
37024477,25,false,Rx,0,8,0,0,0,0,0,0,2,30
37034376,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
37044623,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
37054354,25,false,Rx,0,8,0,0,0,0,0,0,5,63
37064377,25,false,Rx,0,8,0,0,0,0,0,0,6,44
37074376,25,false,Rx,0,8,0,0,0,0,0,0,7,59
37084721,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
37094515,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
37104478,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
37114417,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
37124376,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
37134336,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
37144335,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
37154709,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
37164496,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
37174498,25,false,Rx,0,8,0,0,0,0,0,0,1,17
37184397,25,false,Rx,0,8,0,0,0,0,0,0,2,30
37194362,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
37204618,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
37214376,25,false,Rx,0,8,0,0,0,0,0,0,5,63
37224383,25,false,Rx,0,8,0,0,0,0,0,0,6,44
37234456,25,false,Rx,0,8,0,0,0,0,0,0,7,59
37244456,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
37254415,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
37264379,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
37274619,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
37284376,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
37294389,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
37304403,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
37314336,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
37324539,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
37334376,25,false,Rx,0,8,0,0,0,0,0,0,1,17
37344619,25,false,Rx,0,8,0,0,0,0,0,0,2,30
37354393,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
37364410,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
37374403,25,false,Rx,0,8,0,0,0,0,0,0,5,63
37384336,25,false,Rx,0,8,0,0,0,0,0,0,6,44
37394519,25,false,Rx,0,8,0,0,0,0,0,0,7,59
37404497,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
37414315,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
37424382,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
37434362,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
37444417,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
37454642,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
37464539,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
37474478,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
37484356,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
37494341,25,false,Rx,0,8,0,0,0,0,0,0,1,17
37504684,25,false,Rx,0,8,0,0,0,0,0,0,2,30
37514437,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
37524455,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
37534539,25,false,Rx,0,8,0,0,0,0,0,0,5,63
37544542,25,false,Rx,0,8,0,0,0,0,0,0,6,44
37554357,25,false,Rx,0,8,0,0,0,0,0,0,7,59
37564403,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
37574679,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
37584437,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
37594472,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
37604376,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
37614335,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
37624596,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
37634376,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
37644679,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
37654436,25,false,Rx,0,8,0,0,0,0,0,0,1,17
37664461,25,false,Rx,0,8,0,0,0,0,0,0,2,30
37674336,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
37684362,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
37694614,25,false,Rx,0,8,0,0,0,0,0,0,5,63
37704368,25,false,Rx,0,8,0,0,0,0,0,0,6,44
37714382,25,false,Rx,0,8,0,0,0,0,0,0,7,59
37724394,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
37734417,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
37744357,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
37754296,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
37764577,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
37774336,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
37784336,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
37794357,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
37804717,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
37814498,25,false,Rx,0,8,0,0,0,0,0,0,1,17
37824516,25,false,Rx,0,8,0,0,0,0,0,0,2,30
37834600,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
37844357,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
37854357,25,false,Rx,0,8,0,0,0,0,0,0,5,63
37864336,25,false,Rx,0,8,0,0,0,0,0,0,6,44
37874699,25,false,Rx,0,8,0,0,0,0,0,0,7,59
37884518,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
37894478,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
37904394,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
37914376,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
37924637,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
37934357,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
37944679,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
37954498,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
37964456,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
37974396,25,false,Rx,0,8,0,0,0,0,0,0,1,17
37984336,25,false,Rx,0,8,0,0,0,0,0,0,2,30
37994598,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
38004388,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
38014376,25,false,Rx,0,8,0,0,0,0,0,0,5,63
38024321,25,false,Rx,0,8,0,0,0,0,0,0,6,44
38034456,25,false,Rx,0,8,0,0,0,0,0,0,7,59
38044335,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
38054336,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
38064622,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
38074436,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
38084436,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
38094334,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
38104336,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
38114536,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
38124313,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
38134638,25,false,Rx,0,8,0,0,0,0,0,0,1,17
38144396,25,false,Rx,0,8,0,0,0,0,0,0,2,30
38154396,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
38164329,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
38174321,25,false,Rx,0,8,0,0,0,0,0,0,5,63
38184523,25,false,Rx,0,8,0,0,0,0,0,0,6,44
38194296,25,false,Rx,0,8,0,0,0,0,0,0,7,59
38204357,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
38214324,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
38224698,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
38234296,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
38244295,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
38254539,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
38264333,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
38274334,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
38284336,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
38294660,25,false,Rx,0,8,0,0,0,0,0,0,1,17
38304478,25,false,Rx,0,8,0,0,0,0,0,0,2,30
38314411,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
38324397,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
38334295,25,false,Rx,0,8,0,0,0,0,0,0,5,63
38344296,25,false,Rx,0,8,0,0,0,0,0,0,6,44
38354296,25,false,Rx,0,8,0,0,0,0,0,0,7,59
38364638,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
38374457,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
38384457,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
38394356,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
38404296,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
38414594,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
38424376,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
38434658,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
38444417,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
38454418,25,false,Rx,0,8,0,0,0,0,0,0,1,17
38464367,25,false,Rx,0,8,0,0,0,0,0,0,2,30
38474299,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
38484599,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
38494374,25,false,Rx,0,8,0,0,0,0,0,0,5,63
38504376,25,false,Rx,0,8,0,0,0,0,0,0,6,44
38514335,25,false,Rx,0,8,0,0,0,0,0,0,7,59
38524282,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
38534356,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
38544299,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
38554600,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
38564392,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
38574359,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
38584296,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
38594311,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
38604544,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
38614315,25,false,Rx,0,8,0,0,0,0,0,0,1,17
38624325,25,false,Rx,0,8,0,0,0,0,0,0,2,30
38634397,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
38644397,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
38654274,25,false,Rx,0,8,0,0,0,0,0,0,5,63
38664330,25,false,Rx,0,8,0,0,0,0,0,0,6,44
38674502,25,false,Rx,0,8,0,0,0,0,0,0,7,59
38684290,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
38694357,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
38704295,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
38714619,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
38724423,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
38734295,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
38744538,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
38754296,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
38764342,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
38774336,25,false,Rx,0,8,0,0,0,0,0,0,1,17
38784639,25,false,Rx,0,8,0,0,0,0,0,0,2,30
38794417,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
38804417,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
38814376,25,false,Rx,0,8,0,0,0,0,0,0,5,63
38824302,25,false,Rx,0,8,0,0,0,0,0,0,6,44
38834295,25,false,Rx,0,8,0,0,0,0,0,0,7,59
38844295,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
38854659,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
38864395,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
38874397,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
38884336,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
38894296,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
38904537,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
38914315,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
38924323,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
38934437,25,false,Rx,0,8,0,0,0,0,0,0,1,17
38944380,25,false,Rx,0,8,0,0,0,0,0,0,2,30
38954316,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
38964278,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
38974578,25,false,Rx,0,8,0,0,0,0,0,0,5,63
38984336,25,false,Rx,0,8,0,0,0,0,0,0,6,44
38994296,25,false,Rx,0,8,0,0,0,0,0,0,7,59
39004357,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
39014313,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
39024496,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
39034274,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
39044579,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
39054336,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
39064335,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
39074335,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
39084275,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
39094478,25,false,Rx,0,8,0,0,0,0,0,0,1,17
39104478,25,false,Rx,0,8,0,0,0,0,0,0,2,30
39114315,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
39124322,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
39134315,25,false,Rx,0,8,0,0,0,0,0,0,5,63
39144335,25,false,Rx,0,8,0,0,0,0,0,0,6,44
39154274,25,false,Rx,0,8,0,0,0,0,0,0,7,59
39164455,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
39174456,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
39184275,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
39194310,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
39204605,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
39214376,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
39224383,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
39234436,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
39244461,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
39254275,25,false,Rx,0,8,0,0,0,0,0,0,1,17
39264314,25,false,Rx,0,8,0,0,0,0,0,0,2,30
39274618,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
39284376,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
39294394,25,false,Rx,0,8,0,0,0,0,0,0,5,63
39304275,25,false,Rx,0,8,0,0,0,0,0,0,6,44
39314295,25,false,Rx,0,8,0,0,0,0,0,0,7,59
39324497,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
39334274,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
39344576,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
39354397,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
39364368,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
39374298,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
39384296,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
39394495,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
39404315,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
39414272,25,false,Rx,0,8,0,0,0,0,0,0,1,17
39424281,25,false,Rx,0,8,0,0,0,0,0,0,2,30
39434357,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
39444313,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
39454313,25,false,Rx,0,8,0,0,0,0,0,0,5,63
39464517,25,false,Rx,0,8,0,0,0,0,0,0,6,44
39474274,25,false,Rx,0,8,0,0,0,0,0,0,7,59
39484276,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
39494293,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
39504659,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
39514437,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
39524394,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
39534539,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
39544335,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
39554296,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
39564582,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
39574638,25,false,Rx,0,8,0,0,0,0,0,0,1,17
39584457,25,false,Rx,0,8,0,0,0,0,0,0,2,30
39594412,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
39604282,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
39614275,25,false,Rx,0,8,0,0,0,0,0,0,5,63
39624553,25,false,Rx,0,8,0,0,0,0,0,0,6,44
39634275,25,false,Rx,0,8,0,0,0,0,0,0,7,59
39644679,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
39654457,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
39664401,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
39674226,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
39684296,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
39694578,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
39704336,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
39714335,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
39724254,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
39734396,25,false,Rx,0,8,0,0,0,0,0,0,1,17
39744360,25,false,Rx,0,8,0,0,0,0,0,0,2,30
39754323,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
39764584,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
39774342,25,false,Rx,0,8,0,0,0,0,0,0,5,63
39784336,25,false,Rx,0,8,0,0,0,0,0,0,6,44
39794357,25,false,Rx,0,8,0,0,0,0,0,0,7,59
39804294,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
39814478,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
39824446,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
39834522,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
39844335,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
39854336,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
39864298,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
39874254,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
39884437,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
39894455,25,false,Rx,0,8,0,0,0,0,0,0,1,17
39904274,25,false,Rx,0,8,0,0,0,0,0,0,2,30
39914274,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
39924619,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
39934336,25,false,Rx,0,8,0,0,0,0,0,0,5,63
39944230,25,false,Rx,0,8,0,0,0,0,0,0,6,44
39954454,25,false,Rx,0,8,0,0,0,0,0,0,7,59
39964437,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
39974254,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
39984313,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
39994564,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
40004376,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
40014377,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
40024290,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
40034428,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
40044313,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
40054280,25,false,Rx,0,8,0,0,0,0,0,0,1,17
40064583,25,false,Rx,0,8,0,0,0,0,0,0,2,30
40074376,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
40084376,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
40094273,25,false,Rx,0,8,0,0,0,0,0,0,5,63
40104275,25,false,Rx,0,8,0,0,0,0,0,0,6,44
40114518,25,false,Rx,0,8,0,0,0,0,0,0,7,59
40124315,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
40134579,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
40144396,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
40154368,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
40164303,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
40174254,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
40184524,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
40194295,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
40204293,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
40214294,25,false,Rx,0,8,0,0,0,0,0,0,1,17
40224627,25,false,Rx,0,8,0,0,0,0,0,0,2,30
40234278,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
40244275,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
40254518,25,false,Rx,0,8,0,0,0,0,0,0,5,63
40264308,25,false,Rx,0,8,0,0,0,0,0,0,6,44
40274254,25,false,Rx,0,8,0,0,0,0,0,0,7,59
40284254,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
40294637,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
40304396,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
40314397,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
40324311,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
40334276,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
40344277,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
40354277,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
40364593,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
40374375,25,false,Rx,0,8,0,0,0,0,0,0,1,17
40384376,25,false,Rx,0,8,0,0,0,0,0,0,2,30
40394334,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
40404274,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
40414518,25,false,Rx,0,8,0,0,0,0,0,0,5,63
40424301,25,false,Rx,0,8,0,0,0,0,0,0,6,44
40434619,25,false,Rx,0,8,0,0,0,0,0,0,7,59
40444403,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
40454401,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
40464279,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
40474296,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
40484538,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
40494313,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
40504315,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
40514316,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
40524215,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
40534295,25,false,Rx,0,8,0,0,0,0,0,0,1,17
40544227,25,false,Rx,0,8,0,0,0,0,0,0,2,30
40554539,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
40564498,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
40574342,25,false,Rx,0,8,0,0,0,0,0,0,5,63
40584275,25,false,Rx,0,8,0,0,0,0,0,0,6,44
40594227,25,false,Rx,0,8,0,0,0,0,0,0,7,59
40604478,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
40614227,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
40624205,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
40634357,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
40644295,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
40654227,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
40664222,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
40674478,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
40684265,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
40694207,25,false,Rx,0,8,0,0,0,0,0,0,1,17
40704277,25,false,Rx,0,8,0,0,0,0,0,0,2,30
40714577,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
40724376,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
40734207,25,false,Rx,0,8,0,0,0,0,0,0,5,63
40744457,25,false,Rx,0,8,0,0,0,0,0,0,6,44
40754207,25,false,Rx,0,8,0,0,0,0,0,0,7,59
40764222,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
40774230,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
40784619,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
40794395,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
40804335,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
40814274,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
40824254,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
40834207,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
40844207,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
40854578,25,false,Rx,0,8,0,0,0,0,0,0,1,17
40864351,25,false,Rx,0,8,0,0,0,0,0,0,2,30
40874335,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
40884297,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
40894253,25,false,Rx,0,8,0,0,0,0,0,0,5,63
